source_path	source_sha256	status	godot_file
SPD-classes/src/main/java/com/watabou/noosa/Gizmo.java	cba7a97819c10caea7375807f7a2c99e27e68c82a613fae12284de6b849b0748	unported	-
SPD-classes/src/main/java/com/watabou/noosa/Group.java	7f18fac483cfefdb6b8ab092cef82acabed2ba1bfa5e6029d7ba2e6e67af5288	unported	-
SPD-classes/src/main/java/com/watabou/noosa/Halo.java	bd7d49cabf31adf0b075c0b5b573026876f0c6a44a7e2d14c81101c9254c9706	unported	-
SPD-classes/src/main/java/com/watabou/noosa/Image.java	d4af946642bd03cc736955d72aadf919a10a1891c4bae23baa6d2a62455e76bf	unported	-
SPD-classes/src/main/java/com/watabou/noosa/MovieClip.java	7cf596bd2789cab3e9947e486787e279eb82fd51d9f00d14d71db388829061e5	unported	-
SPD-classes/src/main/java/com/watabou/noosa/NinePatch.java	36a5ff27849d3c9dc2e31cb0303921d1b80622a4645ae925aa6b74415f9ee70d	unported	-
SPD-classes/src/main/java/com/watabou/noosa/NoosaScript.java	9a208b30649403b09eda71d17454c42dca82948b733bec4e8a6a3170d9b73992	unported	-
SPD-classes/src/main/java/com/watabou/noosa/NoosaScriptNoLighting.java	0eeab2a97a84c5b9ea64c74e213581154000fef5ae8e15ba75e51ec102a40fc2	unported	-
SPD-classes/src/main/java/com/watabou/noosa/PointerArea.java	bbedca7261d005f7a3127340db0c84771afb066abb80a79e1bd90f81ea19df41	unported	-
SPD-classes/src/main/java/com/watabou/noosa/PseudoPixel.java	b31fb7713f51eff962ba04838af5ecdbb1e3d752da28d2b21c360bd045c346a0	unported	-
SPD-classes/src/main/java/com/watabou/noosa/RenderedText.java	3f3d88c016c6c390facac15d8cade35306b9c17dceae5ebb8b7170a1b08c9a3a	unported	-
SPD-classes/src/main/java/com/watabou/noosa/Resizable.java	f66c7508b47cf79b748c45104fce79063b068e249e59b945c75a8a680c069d58	unported	-
SPD-classes/src/main/java/com/watabou/noosa/Scene.java	9a8604ca571949db000bf50ca18fb49304eb922e0506417f3cab7440978e7b31	unported	-
SPD-classes/src/main/java/com/watabou/noosa/ScrollArea.java	02bc1a414164cd367ca0e7970e48a6506815d4d7351e4b4b7785916e7ccf5f8f	unported	-
SPD-classes/src/main/java/com/watabou/noosa/SkinnedBlock.java	35a81c0c005800bc225f38cb08347f8a93d4d0bd2bd54c7f87a7306aa23e3208	unported	-
SPD-classes/src/main/java/com/watabou/noosa/TextInput.java	272cb56a4b3f138cb9c87860c55792cef9d2604ac882bbd7545f3943520dc7ef	unported	-
SPD-classes/src/main/java/com/watabou/noosa/TextureFilm.java	251aebbf8d9c4fa52b3af575578e617e3a7ba41d35c051c9dc9d430a01b3991d	unported	-
SPD-classes/src/main/java/com/watabou/noosa/Tilemap.java	3bed3dc96f80399b1133fe9a5fc21839e34e3d0a381f8287beaebdc7b38c6558	unported	-
SPD-classes/src/main/java/com/watabou/noosa/Visual.java	367ac4fcd23ab329a385daeeb916aaff7455d154162283ef135425b3acc13bac	unported	-
SPD-classes/src/main/java/com/watabou/noosa/audio/Music.java	0169db0a4f03fee97984a740c4f32837e054f20b32faeda297d67442a2aabec3	unported	-
SPD-classes/src/main/java/com/watabou/noosa/audio/Sample.java	d1da2af17acd2e7d9cb12e22c86cf6787ec89cc12412d0389c02a2bb5b703f99	unported	-
SPD-classes/src/main/java/com/watabou/noosa/particles/BitmaskEmitter.java	84a4ee6a899620f00b0bab7122090dacbbddc3dd5ccd9cca062832812652572b	unported	-
SPD-classes/src/main/java/com/watabou/noosa/particles/Emitter.java	d1955085597e999e32e2edd1e455ff5b66970ad1151bcf4281bfa3190324c9a1	unported	-
SPD-classes/src/main/java/com/watabou/noosa/particles/PixelParticle.java	babfe0d772e2eaf9851f09876873a29f2c0b161a96953c91f266308af5570848	unported	-
SPD-classes/src/main/java/com/watabou/noosa/tweeners/AlphaTweener.java	b672366f771ea7e115a92c858a37ce367b0cf9dfb3b451b0f502fd3915307135	unported	-
SPD-classes/src/main/java/com/watabou/noosa/tweeners/CameraScrollTweener.java	839df6409c29e6bfca516ab3f62d5633dad3ab80ddc108607f6bccef134c6a4e	unported	-
SPD-classes/src/main/java/com/watabou/noosa/tweeners/Delayer.java	3bcafa8de21df084c06499a08b78d6c1960cb3d34cc18c906c85aa2cb3d6609e	unported	-
SPD-classes/src/main/java/com/watabou/noosa/tweeners/PosTweener.java	b48d0ca4042f61f9faaf989e26825a9505585f2f8867b17198c191e49f9b3053	unported	-
SPD-classes/src/main/java/com/watabou/noosa/tweeners/ScaleTweener.java	3af6d39f7f8c9008bfcb266c4a94518469e53fccd8d665f8389adbc3be6c7596	unported	-
SPD-classes/src/main/java/com/watabou/noosa/tweeners/Tweener.java	fa36c9fb26ac13c1b396445a9adf0e517df22f663c99cf2b9ff10caad7885f3c	unported	-
SPD-classes/src/main/java/com/watabou/noosa/ui/Component.java	166c8a21e52a805479d6e5513fd474ce315242f3e52fb7b8d35fb61f8f71ee3f	unported	-
SPD-classes/src/main/java/com/watabou/noosa/ui/Cursor.java	1dcb3fa2d52954a172c881f5df89f606908454d1f436749f76ec7c2865aa573f	unported	-
SPD-classes/src/main/java/com/watabou/utils/BArray.java	245ac1220c3dd2a3ba2b441150af76772fa9f9698bacb069b9147ea704dc6221	ported_unwired	spd_barray.gd
SPD-classes/src/main/java/com/watabou/utils/BitmapCache.java	39f0a6c349e8cb62e39935290f6ec326d7286bd62f6eff8824b96bc14d42c9fe	unported	-
SPD-classes/src/main/java/com/watabou/utils/BitmapFilm.java	93d3801a3f074c43a22274191ad4e99ee6ac593a4adb1293c5e1704d9365e80f	unported	-
SPD-classes/src/main/java/com/watabou/utils/Bundlable.java	32f119d8532cab429da2752f47e37c5266202a08f1f48348b2cfe1d84479c391	unported	-
SPD-classes/src/main/java/com/watabou/utils/Bundle.java	f0a80f291cf86581922c9847ce9b0293fe460ecb1fc61510635cec11097680b1	unported	-
SPD-classes/src/main/java/com/watabou/utils/Callback.java	defb8cfce0e8501c16e9c14c390273498b6de71ee1467ba8a00f33b1382603dd	unported	-
SPD-classes/src/main/java/com/watabou/utils/ColorMath.java	c58219a96ae8cfb5e80ccd91465b61a7f73599dce69f95bf35eefe0b86f5ccd7	unported	-
SPD-classes/src/main/java/com/watabou/utils/DeviceCompat.java	ece23dc7fc039d60bbf8ad6b625b360335ebde23c6edb7b00227bb24bf13acd0	unported	-
SPD-classes/src/main/java/com/watabou/utils/FileUtils.java	355fc24726268b998e42d389b44e777f0325c5220c6ed4d4774b699bebe05b5c	unported	-
SPD-classes/src/main/java/com/watabou/utils/GameMath.java	94ed706609f4d085bdd6983da9f76561c9a926185297c997bae56e4cab3b9580	ported_unwired	spd_game_math.gd
SPD-classes/src/main/java/com/watabou/utils/GameSettings.java	db07cd19ccd5c5d6a277ce155a373240845e73f6061ba9ba2baa2ba7cb459a1c	unported	-
SPD-classes/src/main/java/com/watabou/utils/Graph.java	1bb6f513c953e483e9dc559a2c85cbe62822edd0288aa6cb0c0edb1574ba5fe6	ported_unwired	spd_graph.gd
SPD-classes/src/main/java/com/watabou/utils/PathFinder.java	b8d79f9d5eb784553c3ccde7e22429ab245a8e1fbc55b2d6763d6caa1e39dde6	partial	spd_pathfinder.gd
SPD-classes/src/main/java/com/watabou/utils/PlatformSupport.java	6b828bbbfe96ea10ec2d1fa59e44e6b9578fca59700b164133859c21d8ca1200	unported	-
SPD-classes/src/main/java/com/watabou/utils/Point.java	b90341b32e6f775cc405a4ee5300447a8373fa4b7a94171a8b8353717c6bd858	ported_unwired	spd_point.gd
SPD-classes/src/main/java/com/watabou/utils/PointF.java	977112401bceac549932bb2de0a23b14f816b2cb3d76337c63ebe07012b777b2	ported_unwired	spd_pointf.gd
SPD-classes/src/main/java/com/watabou/utils/Random.java	5a1d300938e14850e3fc8d607265c3aa1c23a5e6a33dd7b5f32b5e6a30b232f6	partial	spd_random.gd
SPD-classes/src/main/java/com/watabou/utils/Rect.java	fa459a690fbecddd66ea932e23c67d181f7835b56018b6c29ad8fee4380bb88c	ported_unwired	spd_rect.gd
SPD-classes/src/main/java/com/watabou/utils/RectF.java	277a9d7e3a52543246b18bc452d194bfb8735889b2b58d49e20eb507eace3ea4	unported	-
SPD-classes/src/main/java/com/watabou/utils/Reflection.java	35ca91e741b15c9d54e552c00d1ca81ec467cbc1fb64220465c5d7a680056875	unported	-
SPD-classes/src/main/java/com/watabou/utils/Signal.java	4336cc88ca81233731d61a5553b9e3a9de088f8c0301212f12da728f01c4f522	unported	-
SPD-classes/src/main/java/com/watabou/utils/SparseArray.java	dd1a5f58a5c2decf1d6c3b3c8bd0d8f5db318a7b55c2068057b4e960d957cff7	unported	-
android/src/main/java/com/shatteredpixel/shatteredpixeldungeon/android/AndroidBackupHandler.java	d456dde33ab20688e5c0990a5036f99157bb2141c23b28b43326bcf8a079917f	unported	-
android/src/main/java/com/shatteredpixel/shatteredpixeldungeon/android/AndroidLauncher.java	1e02e625279e39e4dfd396ed97fc3b0e0946f2a7d6ebbda6b2284b4f56d35e4b	unported	-
android/src/main/java/com/shatteredpixel/shatteredpixeldungeon/android/AndroidMissingNativesHandler.java	443284f266bfe47dd3b3f9620ee44239dd192c5e322668aa57474b6110544ec6	unported	-
android/src/main/java/com/shatteredpixel/shatteredpixeldungeon/android/AndroidPlatformSupport.java	e5d8609d5594fa52222cf1ff51abe32c1307a29c0c7cd727b8b9196e063693fa	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Assets.java	02358dbdf46511e16f129bb93fa2adee3fd250657fe13cc8fa26aa4a55948628	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Badges.java	183a727f642c4c10546e4fc4001e78d828cbe74faa9650547f68b4901cdaf06c	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Bones.java	a82b8ca75fc15f4b7d0a69dd9c670516e565d22f153fd94680bd607fce2f87ee	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Challenges.java	6d5d6002cf636d2b1106f692cb571f3227dd694b9fe26f87199d2f515fac38ce	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Chrome.java	e6b1d30508c1bb273d2e03612843892ac9450713de9be217b5000a3694adfa25	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Dungeon.java	c0e17cfad60900c5e56ca8da25e47271a358cd56409a37c9de52bf941b4ae9bc	partial	spd_floor_seed.gd;run.gd
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/GamesInProgress.java	8f0a94f7b8093a8fc9f073fc7d16098ba43d9b6f9e49d5ba54c625da0f79ba34	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/QuickSlot.java	9c187a5575377b9874b24345eda3c49c080e67ad122a47b864736d95aeaa215c	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Rankings.java	c4f33659f5d513c815963e75d6fa12008b35ba7ebee5b4e84674337c07038208	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/SPDAction.java	5ef316a6bc501a46de49a10c7e582dc384045d44a701c4eca529adeb1be0f5ca	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/SPDSettings.java	6833fd057d989628d849c9461f3be3c1640c4b1ef3d100f07d6fc7f4cf6d3b5d	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/ShatteredPixelDungeon.java	58e2a6a9c0110133e8ad8be26c7acaa248cb4210886bd99d795496fbd57ecdce	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/Statistics.java	d79128b58c68a747f77509d12561dbc7ffe0a43c7a92cf1d2bc7e44354113885	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/Actor.java	05043c6808ff75ca1a325fbdd43abcd29b6f5a567c72d14a58baeab690811049	partial	spd_actor_clock.gd
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/Char.java	9f3efa611fcd55448ddf82d720194c069ffc1471f0c2f85658df809f927dd6a0	partial	spd_combat.gd
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Alchemy.java	0c4b9e1e2f792fcaa6d99330ea26e6231d2c7df5c0ca64e2d23c078147904715	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Blizzard.java	8d6f9e8e74763f0707ba833c9169bf4c81017163068303f5c39f512739739dd6	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Blob.java	10f3dd43c38bbfa93d5799cc5af5b8fd6f40be39eb73548a0b77c1d3737f63d1	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/ConfusionGas.java	d1ee391dec65909b9ce959027401c2d0dde15f6ef94a87ff6ba293b614197130	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/CorrosiveGas.java	ce740e73aad4b5e0acd7b20c07c89920eeb929d2911e4120e05cedd26f9e086e	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Electricity.java	1ebff109fceb9787d3d2989d2c6c228acf275426f39da761abc658aa06880f1c	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Fire.java	0747cf36078868e2d5b7c23dad71a1acc34ef03039854d9e4c9e7b4e46e402c8	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Foliage.java	4ebf128b38c44fcacf157e074df90c5c24225019a6741446ea47be0339f239ac	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Freezing.java	aac64f18bed462bec7f2b882e27739f8677687e494055335ababa52521cc0218	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/GooWarn.java	8fe6518dc8da21414410056237eb714029c8b9ae240bca965e4e096a1c84d9c9	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Inferno.java	b308bed8f7abce421295a8c37aa22e8bcbe5dec9a6811104dc6679febd888568	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/ParalyticGas.java	2ee53f0819b5f0c197a5561d44d0cfcb39c32c2cf97faeaca44e2197a417847e	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Regrowth.java	8cf7f622c77e1f5934a9f373db87f520317b0248c5919e7ae0c918ed9f206118	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/SacrificialFire.java	f9fcf265024dc277683677aa0c0f8909cdcf13f90581ef5c78f4f1579b748e67	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/SmokeScreen.java	e0ddee5416ef8c0d1796be35f0b1d6d1d71655ece5e4cac0899959c346818d12	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/StenchGas.java	7ccbcb1490dd8daa751155c441529f2234b62a5835f86296adabfe8d85d994a0	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/StormCloud.java	c8c2a34dcda76c21d763016fbbbf0feebcce141bf9ac8dbb6c257563a8eb980c	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/ToxicGas.java	60a85bfc009031e3bde83ec181f50f005c0040e7785b748d7c569bd87caf80d1	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/VaultFlameTraps.java	8613439e999077bcd43de2645266253353d8008414d3bd9c7c66211cbe5344a8	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/WaterOfAwareness.java	b6232f270bd131cef8b70208a250caf0d66443aa647a59afac45ed42689f6c12	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/WaterOfHealth.java	3bac6f8a5c04121ec1b1f9c2ab0236a47ea18077208535bffde84ac9c76c938d	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/Web.java	d8caf2292dd699e2414974cce8b3e3e1184f587fd5c0df9a53b2493ca9938714	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/blobs/WellWater.java	b58b47222550fc2e925809de42743ff15e2ff692d73e08b9fc8fbfa7cec76c32	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Adrenaline.java	7e715e1e130862a716b321d923a4b4a81a814bab789f211cc7fc1961b667a77c	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/AdrenalineSurge.java	4a4ce230da132a8d82407cb92355fbdfb26df77cc7091237e904de2b616343de	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/AllyBuff.java	c2e1fb5ee50682c9aada64cdccdaa076843ffe768ee309b429816238a9530e27	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Amok.java	aa82b3bade28cdc0bb2b84a8f9685dd05fffdc99e44953782f9327b561ff9a52	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/ArcaneArmor.java	6fc7b6ed342541dc31e19d591808d1042b011bd000d350a6b8046d6e683987e8	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/ArtifactRecharge.java	721fbf2a67a801a2ce3ebf069fb7330ea53c680f06f041a6a7870821bd74783f	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/AscensionChallenge.java	f98b2873753f7ca9ce293dfe884e295a90e09fb66b6b0f73e23601626912748d	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Awareness.java	452f98bace4c34cb3ac15c831a33b324facd689e0ee6675802b0133cb99566dc	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Barkskin.java	6012e23482529d7ae17a3ded077d376c437b79807314093b90e56ab1e383851f	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Barrier.java	4005f69130398078977243d12fa6ea1f0b094a5ac10d62c04a7babdc5dee0e3c	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Berserk.java	1c31afa97b3019b061650b60caf012be0f3f274573cf7b8258dbd92b4513c6d6	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Bleeding.java	31e1078bf6e1ecb37ffb325904c1b5b01cb9533fe0b937914a55b6d8c0a70a24	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Bless.java	068a75baba5c5b7db6d76cdd6ebf0819d70ed8455fa0e79b473dc7e57cd59cbf	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Blindness.java	f823e69eca61e259bd724c374e23980042f08f8c70b64cab38df5058a22851a2	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/BlobImmunity.java	b8ca4664e3683183350c4b7925c8856dc0f7c63c2ecdbdb372792e05174bbf79	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Buff.java	1545341aa538eb858dd7524a436357aa1cd9d4420a89a170831c487166e82d07	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Burning.java	37d5a6c198f37bd97aa8e18d7d79898c796f441fb2382b0476a8a59681be266f	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/ChampionEnemy.java	660c094ca8b14f0415f8e73f4c32c37a6fc617d55bbe3a81e28931a55b296eee	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Charm.java	f2d88333856f1cb565f9f52785a8e4628ea0b458a7e2131fb13a348d442b6ddb	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Chill.java	0d891433a51a47cbaea5a4abe7805b1be07077b37d60bd06cf7a37ebd832db9b	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Combo.java	bf2f383948dc77f3f24900f379a9ec5fd05080680613270ab578d2905961a72b	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Corrosion.java	d1f003ece22fb26e583498184513af6d94dd3105ee8dd919f5afe3d3d9b22efd	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Corruption.java	161fe6b598675f1c2661c48fcc410541dbba07824c080e9de6cc5b52ea6d239a	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/CounterBuff.java	49b363dfa51f1a677bdc58a9e666a20e84ad5e61cc2f2aa51b893f1d3741b249	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Cripple.java	e87b0322f1bbc1880d558fb1f0ef2ff6e9cd6b26a55140e64c5e5635e52c9131	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Daze.java	211117d44bc099cbb94554dc41ce5ba1740c1aac7701eb2e3f3dff5dd082afa5	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Degrade.java	bc11ed28067c0f15a1f9ca83a380a0bbd7a7df0df93d10b8251ad1b44d89388d	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Doom.java	3b640f2c2050c6fbc176f6f8e87176b94ca6f96d56eaeb535aa5568bbc38e4ed	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Dread.java	d80ea5e84680deabf996bbaf4bc9f4e47fb4ccaaa965324a8eb7a712a8766475	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Drowsy.java	347969eafcd72d136e30f90e8769705a5c04f1aa3d027d36ab6c844322150ea2	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/EnhancedRings.java	c81f6c90dce087a4f8ad71178e501d1d0f2232e7c2b35b260045be1edac290dc	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/FireImbue.java	abe1b7cdfb8ef45ba70b48e37ad18e1ee638eb06d6fe1cd2f5bb8f3017ff1d3a	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/FlavourBuff.java	7a5fc4c261468123ddba5b95901e45349232137b2ab8450a3a57e7497033cde6	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Foresight.java	16613a9e6bc18e950aaa1cdcea930600749afb8ebd65403b4b1faccd573329d8	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Frost.java	d64b4ed868a3a4393e7a8bdf5ac011156e112da6d2587bfefb5b96e8329a7052	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/FrostImbue.java	42c82e717aae74e66d6d0e0c27139affe8e6bd1e0b9eb71e0ab36d73a489d667	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Fury.java	4a9d094d164c46de1ebbfe7989b7599ffe8bae27c51f50acd317e1bb2f78ff8f	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/GravityChaosTracker.java	b74a476ddc05ccd7ea17866412c8b56813f1163f5233f93f6f6d6b44e610b7b2	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/GreaterHaste.java	a0032f8b5d5629dd987f10a1aeafc56e845e9ab1a08c033eda0169d2cd514f03	unported	-
core/src/main/java/com/shatteredpixel/shatteredpixeldungeon/actors/buffs/Haste.java	8f11b118b7dd6dd031f208e254d010013341f10a9ab61099b9cfe349a5a4e89c	unported	-
